id,created_at,updated_at,name,Name Portuguese,Name Spanish,body,body Portuguese,body Spanish
290,2019-01-20 05:46:27,2019-02-12 22:21:51,Ready Rollerball Recipes,Receitas prontas de rollerball,Recetas listas en frasco a bolilla,"Combine essential oils in 5 ml roller bottle; fill remainder with a carrier oil. Apply to affected area as needed. 

Leg Muscle Cramps - 4 drops ginger, 8 drops black pepper, and 8 drops cinnamon. 

Loosen Tight Muscles - 4 drops ginger, 8 drops lavender, and 8 drops rosemary. 

Muscle Spasm Relief - 6 drops cypress, 3 drops lemongrass, 8 drops marjoram, and 4 drops ginger. 

Soothe Aching Muscles - 2 drops cardamom, 4 drops lemongrass, 5 drops ginger, and 6 drops lavender.","Misture os óleos essenciais em um frasco roll-on de 5 ml. Complete com um óleo veicular. Aplique na área afetada, conforme necessário. Cãibras musculares na perna - 4 gotas de gengibre, 8 gotas de pimenta preta e 8 gotas de canela. Soltura de músculos apertados - 4 gotas de gengibre, 8 gotas de lavanda, 8 gotas de alecrim. Alívio par espasmo muscular - 6 gotas de cipreste, 3 gotas de erva-limão, 8 gotas de manjerona e 4 gotas de gengibre. Alivie os músculos doloridos - 2 gotas de cardamomo, 4 gotas de erva-limão. 5 gotas de genribre e 6 gotas de lavanda.","Combine los aceites esenciales en una botella de rodillo de 5 ml; complete el resto con un aceite portador. Aplique al área afectada según sea necesario. Calambres musculares en las piernas: 4 gotas de jengibre, 8 gotas de pimienta negra y 8 gotas de canela. Aflojar los músculos del muslo: 4 gotas de jengibre, 8 gotas de lavanda y 8 gotas de romero. Alivio del espasmo muscular: 6 gotas de ciprés, 3 gotas de limoncillo, 8 gotas de mejorana y 4 gotas de jengibre. Alivio de músculos dolorosos: 2 gotas de cardamomo, 4 gotas de limoncillo, 5 gotas de jengibre y 6 gotas de lavanda."
291,2019-01-20 05:51:18,2019-02-12 22:22:36,Massage Blend,Mix para massagem,Mezcla para masaje,Add suggested essential oils to a 2-ounce glass bottle and fill the remainder with fractionated coconut oil. Shake well and apply as desired to sore muscles.,"Acrescente os óleos essenciais sugeridos a um frasco de 2 onças (aproximadamente 60 ml) e preencha o restante com o óleo de coco fracionado. Agite bem e aplique nos músculos doloridos, conforme desejar.",Agregue los aceites esenciales sugeridos a una botella de vidrio de 2 onzas y complete el faltante con aceite de coco fraccionado. Mezcle bien y aplique como se desee a los músculos adoloridos.
292,2019-01-20 05:54:45,2019-02-12 22:23:39,Muscle Relief Blend,Mix para alívio muscular,Mezcla para el alivio del dolor muscular,Combine in a 10 ml roller bottle and top off with fractionated coconut oil. Apply to areas of concern. Repeat as needed.,Misture em um frasco roll-on de 10 ml e complete com o óleo de coco fracionado. Aplique nas áreas de interesse. Repita conforme necessário.,Combine en una botella de rodillo de 10 ml y complete con aceite de coco fraccionado. Aplique a las áreas de interés. Repita según sea necesario.
293,2019-01-20 06:32:07,2019-02-12 17:30:48,Heart's Desires Diffuser Blend,Mix difusor de desejos do coração,Mezcla para difusor Deseos del corazón,"Diffuse several times a day to manage issues and as needed for emotional support. Diffuser recipes can also be made into topical blends. Place essential oils into a roller bottle (multiplying the number of drops by approximately four), fill the remainder with a carrier oil, and use on perfume points.","Espalhe várias vezes por dia para lidar com problemas e conforme o necessário para ter um apoio emocional. As receitas difusoras também podem ser feitas em misturas tópicas. Coloque os óleos essenciais em um frasco roll-on (multiplicando o número de gotas por aproximadamente quatro), complete com com óleo veicular e use nos pontos de se perfumar.","Esparza varias veces al día para manejar los problemas y según sea necesario para el apoyo emocional. Las recetas para esparcir también se pueden convertir en mezclas tópicas. Colocar los aceites esenciales en una botella de rodillo (multiplicando la cantidad de gotas aproximadamente por cuatro), completar el resto con un aceite portador y utilizar en los puntos de perfume."
294,2019-01-20 06:35:21,2019-02-12 17:33:48,Brighten Diffuser Blend,Mix difusor de clareamento,Mezcla para difusor Iluminadora,"Diffuse several times a day to manage issues and as needed for emotional support. Diffuser recipes can also be made into topical blends. Place essential oils into a roller bottle (multiplying the number of drops by approximately four), fill the remainder with a carrier oil, and use on perfume points.","Espalhe várias vezes por dia para lidar com problemas e conforme o necessário para ter um apoio emocional. As receitas difusoras também podem ser feitas em misturas tópicas. Coloque os óleos essenciais em um frasco roll-on (multiplicando o número de gotas por aproximadamente quatro), complete com com óleo veicular e use nos pontos de se perfumar.","Esparza varias veces al día para manejar los problemas y según sea necesario para el apoyo emocional. Las recetas para esparcir también se pueden convertir en mezclas tópicas. Colocar los aceites esenciales en una botella de rodillo (multiplicando la cantidad de gotas aproximadamente por cuatro), completar el resto con un aceite portador y utilizar en los puntos de perfume."
295,2019-01-20 06:37:00,2019-02-12 17:34:14,Refresh Diffuser Blend,Mix difusor de renovação,Mezcla para difusor refrescante,"Diffuse several times a day to manage issues and as needed for emotional support. Diffuser recipes can also be made into topical blends. Place essential oils into a roller bottle (multiplying the number of drops by approximately four), fill the remainder with a carrier oil, and use on perfume points.","Espalhe várias vezes por dia para lidar com problemas e conforme o necessário para ter um apoio emocional. As receitas difusoras também podem ser feitas em misturas tópicas. Coloque os óleos essenciais em um frasco roll-on (multiplicando o número de gotas por aproximadamente quatro), complete com com óleo veicular e use nos pontos de se perfumar.","Esparza varias veces al día para manejar los problemas y según sea necesario para el apoyo emocional. Las recetas para esparcir también se pueden convertir en mezclas tópicas. Colocar los aceites esenciales en una botella de rodillo (multiplicando la cantidad de gotas aproximadamente por cuatro), completar el resto con un aceite portador y utilizar en los puntos de perfume."
296,2019-01-20 06:39:45,2019-02-12 17:35:10,Lift Diffuser Blend,Mix difusor de elevação,Mezcla para difusor para el buen estado de ánimo,"Diffuse several times a day to manage issues and as needed for emotional support. Diffuser recipes can also be made into topical blends. Place essential oils into a roller bottle (multiplying the number of drops by approximately four), fill the remainder with a carrier oil, and use on perfume points.","Espalhe várias vezes por dia para lidar com problemas e conforme o necessário para ter um apoio emocional. As receitas difusoras também podem ser feitas em misturas tópicas. Coloque os óleos essenciais em um frasco roll-on (multiplicando o número de gotas por aproximadamente quatro), complete com com óleo veicular e use nos pontos de se perfumar.","Esparza varias veces al día para manejar los problemas y según sea necesario para el apoyo emocional. Las recetas para esparcir también se pueden convertir en mezclas tópicas. Colocar los aceites esenciales en una botella de rodillo (multiplicando la cantidad de gotas aproximadamente por cuatro), completar el resto con un aceite portador y utilizar en los puntos de perfume."
297,2019-01-20 06:47:28,2019-02-12 17:41:34,Aggression-Less,Menos agressão,Sin agresión,Combine in a 15 ml bottle or roller bottle and fill remainder with a carrier oil. Put 4-5 drops in palms and rub on bottoms of feet and at the base of rib cage over the top of the liver. Cup hands together and slowly inhale.,Misture em um frasco roll-on de 15 ml e complete o restante com um óleo base. Coloque de 4 a 5 gotas nas palmas das mãos e esfregue nas solas dos pés e na base da caixa toráxica acima da parte superior do fígado. Coloque as mãos em forma de concha e inale.,Combine en una botella o botella de rodillo de 15 ml y rellene el resto con un aceite portador. Ponga 4 a 5 gotas en las palmas y frote en la planta de los pies y en la base de la reja costal por encima del hígado. Forme un cuenco con las manos e inhale lentamente.
298,2019-01-20 06:52:57,2019-02-12 17:44:39,Not So Sad (reduce/eliminate effects of Seasonal Affective Disorder),Não tão triste (reduzir/eliminar os efeitos do transtorno afetivo sazonal),Not So Sad (reduce o elimina los efectos del Desorden Afectivo Estacional),"Combine oils in hands, rub hands together, and then apply to pulse points, back of the neck into hairline, and then slowly inhale. For 5 ml roller bottle blend, multiply essential oils by 4 and fill remainder with a carrier oil. Use throughout the day.","Misture os óleos nas mãos, esfregue as mãos e, em seguida, aplique nos pontos de pulsação do pescoço até a linha do couro cabeludo e, em seguida, inale lentamente. Para uma mistura de um frasco roll-on de 5 ml, multiplique os óleos essenciais por 4 e complete com um óleo veicular. Use ao longo do dia.","Combine los aceites en las manos, frote las manos y luego aplique a los puntos del pulso, la nuca la línea del cuero cabelludo y luego inhale lentamente. Para una botella de rodillo de 5 ml, multiplique los aceites esenciales por cuatro y completa el resto con aceite portador. Úselo a lo largo del día."
299,2019-01-20 06:55:34,2019-02-12 17:45:48,Clear the Air Diffuser Blend,Mix difusor para limpar o ar,Mezcla para difusor Limpia el aire,"Diffuse several times a day to manage issues and as needed for emotional support. Diffuser recipes can also be made into topical blends. Place essential oils into a roller bottle (multiplying the number of drops by approximately four), fill the remainder with a carrier oil, and use on perfume points.","Espalhe várias vezes por dia para lidar com problemas e conforme o necessário para ter um apoio emocional. As receitas difusoras também podem ser feitas em misturas tópicas. Coloque os óleos essenciais em um frasco roll-on (multiplicando o número de gotas por aproximadamente quatro), complete com com óleo veicular e use nos pontos de se perfumar.","Esparza varias veces al día para manejar los problemas y según sea necesario para el apoyo emocional. Las recetas para esparcir también se pueden convertir en mezclas tópicas. Colocar los aceites esenciales en una botella de rodillo (multiplicando la cantidad de gotas aproximadamente por cuatro), completar el resto con un aceite portador y utilizar en los puntos de perfume."
300,2019-01-21 09:00:18,2019-02-12 17:11:01,Giddy Up (for erectile dysfunction),Vamos lá (para disfunção erétil),Giddy Up (para la disfunción eréctil),"Apply Immortelle blend to the genital area two to three times daily. 

To encourage and stimulate hormonal balance, apply 1 drop sandalwood, 2 drops clary sage, and 1 drop ylang-ylang on the lower abdomen (or diffuse or take internally in a gel capsule). 

For circulation support, apply 1-2 drops cypress, pink pepper (or AromaTouch®) to inner thighs and lower abdomen. 

For anxiety and stress relief, diffuse 1-2 drops of basil, lavender, magnolia or ylang-ylang. Inhale in a cupped hand or put a few drops on a pillow. 

To support healthy nutrition, take xEO Mega® and MicroPlex VMz® supplements daily.","Aplique a mistura Immortelle na região genital de duas a três vezes ao dia. Para incentivar e estimular o equilíbrio hormonal, aplique 1 gota de sândalo, 2 gotas de salvia sclarea e 1 gota de ylang-ylang na parte inferior do abdômen (ou espalhe para consumir em uma cápsula de gel). Para apoio à circulação, aplique de 1 a 2 gotas de cipreste, pimenta rosa (ou AromaTouch®) na parte interna da coxa e na parte inferior do abdômen. Para aliviar a ansiedade e estresse, espalhe de 1 a 2 gotas de manjericão, lavanda, magnólia ou ylang-ylang. Faça uma concha com as mãos e inale ou coloque algumas gotas em um travesseiro. Para apoiar a nutrição saudável, tome suplementos de xEO Mega® e MicroPlex VMz® diariamente.","Aplique la mezcla de siempreviva al área genital dos a tres veces al día. Para alentar y estimular el equilibrio hormonal, aplique 1 gota de madera de sándalo, 2 gotas de salvia sclarea y 1 gota de ylang-ylang en la parte inferior del abdomen (o difúndalo o tómelo internamente en una cápsula de gel) Para apoyo a la circulación, aplique 1 a 2 gotas de ciprés, pimienta roja (o AromaTouch®) a la cara interna de los muslos la parte inferior del abdomen. Para el alivio del estrés y la ansiedad, difunda 1 a 2 gotas de albahaca, lavanda, magnolia o ylang-ylang. Inhale con la mano formando un cuenco o ponga unas cuantas gotas en la almohada. Para apoyar una nutrición saludable, tome los suplementos xEO Mega® y MicroPlex VMz® diariamente."
