id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,Spanish description,Portuguese description,is_featured,sort_order,ailment_type
554,2018-08-23 15:54:34,2019-06-12 09:14:05,Shin Splints,Dolor en las espinillas,Dores nas canelas,http://placehold.it/200,,Acute pain in the shin and lower leg caused by moderate to heavy physical activity.  Commonly occurs in athletes who have recently intensified or changed their training routines.,"Dolor agudo en la espinilla y la parte inferior de la pierna, que se presenta en condiciones de actividad física moderada a intensa. Se presenta generalmente en atletas que han cambiado la intensidad o la rutina de su entrenamiento.",Dor aguda na canela e perna causada por atividade física moderada a pesada. Comumente ocorre em atletas que recentemente intensificaram ou alteraram suas rotinas de treinamento.,0,0,0
555,2018-08-23 15:54:34,2018-12-19 12:37:31,Shingles,Herpes,Herpes Zóster (cobreiro),http://placehold.it/200,,"A viral infection that causes a painful rash, most often as a stripe of blisters that wraps around the torso.","Infección viral que provoca un sarpullido doloroso, a menudo en forma de franja de ampollas alrededor del tórax.","Infecção viral que provoca uma erupção dolorosa, na maioria das vezes como uma faixa de bolhas que envolve o tronco.",0,0,0
556,2018-08-23 15:54:34,2019-06-12 09:14:05,Shock,Conmoción,Choque,http://placehold.it/200,,Critical condition brought on by a sudden drop in blood flow through the body often accompanying severe injury or illness.,"Condición crítica causada por caída repentina del flujo de sangre en el organismo, a menudo como consecuencia de lesión grave o enfermedad.","Condição crítica provocada por uma queda súbita no fluxo sanguíneo através do corpo, muitas vezes acompanhada de lesão grave ou doença.",0,0,0
557,2018-08-23 15:54:34,2018-12-19 12:37:31,Sickle Cell Anemia,Anemia de células falciformes,Anemia falciforme,http://placehold.it/200,,Disorder of the blood characterized by distorted red blood cells which are fragile and prone to rupture.  The decrease in number of red blood cells results in anemia.,Trastorno sanguíneo caracterizado por glóbulos rojos deformes que se debilitan y rompen con facilidad. Disminución del número de glóbulos rojos como resultado de una condición de anemia.,"Desordem do sangue caracterizada por glóbulos vermelhos distorcidos, frágeis e propensos à ruptura. A diminuição do número de glóbulos vermelhos resulta em anemia.",0,0,0
558,2018-08-23 15:54:34,2018-12-19 12:37:31,Silent Thyroiditis,Tiroiditis silenciosa,Tireoidite silenciosa,http://placehold.it/200,,"Inflammation of the thyroid gland, commonly occurring in the middle-aged women.",Inflamación de la glándula tiroides que generalmente se presenta en mujeres de mediana edad.,"Inflamação da glândula tireoide, comumente ocorrendo em mulheres de meia-idade.",0,0,0
559,2018-08-23 15:54:34,2019-06-19 04:23:53,Sinus Congestion,Congestión sinusal,Congestão sinusal,http://placehold.it/200,,"Blockage of the nasal passage, also known as a stuffy nose.","Obstrucción del conducto nasal, condición también conocida como nariz congestionada.","Bloqueio da passagem nasal, também conhecido como nariz entupido.",0,0,0
560,2018-08-23 15:54:34,2019-06-28 23:21:43,Sinusitis,Sinusitis,Sinusite,http://placehold.it/200,,Inflammation of the nasal sinus.,Inflamación del seno nasal.,Inflamação do seio paranasal.,0,0,0
561,2018-08-23 15:54:34,2018-12-19 12:37:31,Sjogren’s Syndrome,Síndrome de Sjogren,Síndrome de Sjogren,http://placehold.it/200,,"A chronic, autoimmune disease characterized by dryness of the mouth and eyes.",Enfermedad crónica autoinmune caracterizada por sequedad en la boca y los ojos.,Doença autoimune crônica caracterizada pelo ressecamento da boca e dos olhos.,0,0,0
562,2018-08-23 15:54:34,2018-12-19 12:37:32,Skin (dry),Piel (seca),Pele (seca),http://placehold.it/200,,"Chapped or flaky skin caused from dehydration, lack of omega 3s, or sun or wind damage.","Piel agrietada o escamada a causa de deshidratación, falta de omega 3 o daños a causa del sol o del viento.","Pele rachada ou escamosa causada por desidratação, falta de ômega 3, ou danos causados ​​pelo sol ou pelo vento.",0,0,0
563,2018-08-23 15:54:34,2018-12-19 12:37:32,Skin (oily),Piel (grasa),Pele (oleosa),http://placehold.it/200,,Excessively oily skin caused by excessive discharge of sebum from the sebaceous glands.,"Dermis exageradamente grasosa provocada por abundante descarga de grasa sólida, producida por las glándulas sebáceas.",Pele excessivamente oleosa causada pela descarga excessiva de sebo das glândulas sebáceas.,0,0,0
564,2018-08-23 15:54:34,2019-07-09 20:17:31,Skin Issues,Problemas de la piel,Problemas de pele,http://placehold.it/200,,"A variety of issues that occur on the skin, causing irritation, outbreaks, or a breach in the surface.","Conjunto de condiciones médicas en la piel que provocan irritación, brotes o agrietamiento superficial.","Uma variedade de problemas que ocorrem na pele, causando irritação, erupções ou uma rachadura na superfície.",0,0,0
565,2018-08-23 15:54:34,2018-12-19 12:37:32,Skin Ulcers,Úlceras de la piel,Úlceras da pele,http://placehold.it/200,,A lesion of a mucous membrane or the skin.,Una lesión en una membrana mucosa o en la piel.,Uma lesão de uma membrana mucosa ou da pele.,0,0,0
566,2018-08-23 15:54:34,2019-07-11 21:43:52,Sleep Apnea,Apnea del sueño,Apneia do sono,http://placehold.it/200,,Disorder characterized by one or more pauses in breathing or shallow breaths while asleep.,"Trastorno caracterizado por una o más interrupciones de la respiración, o secuencias de respiración muy cortas durante el sueño.",Transtorno caracterizado por uma ou mais pausas na respiração ou respirações superficiais durante o sono.,0,0,0
567,2018-08-23 15:54:34,2018-12-19 12:37:32,Sleepwalking,Sonambulismo,Sonambulismo,http://placehold.it/200,,Purposeful moving or walking while in a deep stage of sleep.,Movimiento o desplazamiento deliberado mientras la persona se encuentra en una etapa profunda del sueño.,Propositalmente se mover ou andar enquanto em um estágio de sono profundo.,0,0,0
568,2018-08-23 15:54:34,2018-12-19 12:37:32,Smell (loss of),Olfato (pérdida del),Olfato (perda de),http://placehold.it/200,,Inability to perceive odor.,Incapacidad de percibir olores.,Incapacidade de perceber o odor.,0,0,0
569,2018-08-23 15:54:34,2018-12-19 12:37:32,Smoking Addiction,Adicción a fumar,Tabagismo,http://placehold.it/200,,"A physical addiction or strong craving for nicotine, a chemical found in tobacco products.","Adicción física o fuerte ansiedad por el consumo de nicotina, sustancia química presente en el tabaco y sus derivados.","Um vício físico ou forte desejo de nicotina, uma substância química encontrada em produtos de tabaco.",0,0,0
570,2018-08-23 15:54:34,2018-12-19 12:37:32,Snake Bites,Mordeduras de serpientes,Picadas de cobra,http://placehold.it/200,,A bite from a snake which may be nonpoisonous or poisonous.,Picadura de serpiente que puede ser venenosa o no.,"Uma picada de uma cobra, que pode ser venenosa ou não venenosa.",0,0,0
571,2018-08-23 15:54:34,2018-12-19 12:37:32,Snoring,Ronquidos,Ronco,http://placehold.it/200,,"A sound achieved during sleep by vibration of loose tissue in the upper airway. To breathe during sleep with harsh, snorting noises caused by pulsing of the soft palate.","Un sonido generado durante el sueño por la vibración de los tejidos sueltos de la vía aérea superior. Respirar de manera ruidosa y discordante durante el sueño, con un sonido causado por la palpitación del paladar blando.",Um som obtido durante o sono pela vibração do tecido solto na via aérea superior. Respirar durante o sono com ruídos ásperos e bufantes causados ​​pela pulsação do palato mole.,0,0,0
572,2018-08-23 15:54:34,2018-12-19 12:37:32,Social Anxiety Disorder,Trastorno de ansiedad social,Transtorno de ansiedade social,http://placehold.it/200,,"Excessive and unreasonable fear of social situations, arising from a fear of being closely watched, judged, and criticized by others.","Miedo exagerado e irracional hacia algunas situaciones de tipo social, que se genera por el temor a ser espiado, juzgado o criticado por las demás personas.","Medo excessivo e irracional de situações sociais, decorrente do medo de ser observado de perto, julgado e criticado por outros.",0,0,0
573,2018-08-23 15:54:34,2018-12-19 12:37:32,Sore Feet,Pies doloridos,Pés doloridos,http://placehold.it/200,,Pain or discomfort in the foot.,Dolor o molestias en el pie.,Dor ou desconforto no pé.,0,0,0
574,2018-08-23 15:54:34,2018-12-19 12:37:32,Sore Muscles,Músculos adoloridos,Músculos doloridos,http://placehold.it/200,,Pain and stiffness felt in muscles several hours to days after unaccustomed or strenuous exercise.,"Dolor y rigidez que se siente en los músculos, después de varias horas o días de haber sometido el cuerpo a un ejercicio desacostumbrado o agotador.",Dor e rigidez sentidas nos músculos várias horas ou dias após um exercício pouco habitual ou extenuante.,0,0,0
575,2018-08-23 15:54:34,2018-12-19 12:37:32,Sore Throat,Dolor de garganta,Dor de garganta,http://placehold.it/200,,"Any of various inflammations of the pharynx, tonsils, or larynx defined by pain in swallowing.","Cualquiera de las diversas inflamaciones de la garganta, las amígdalas y la laringe, definidas por el dolor al tragar.","Qualquer uma das várias inflamações da faringe, amígdalas ou laringe definidas pela dor na deglutição.",0,0,0
576,2018-08-23 15:54:34,2018-12-19 12:37:32,Spina Bifida,Espina bífida,Espinha bífida,http://placehold.it/200,,Birth defect of the spine in which part of the spinal cord is exposed through a gap in the backbone.,Defecto congénito en la columna vertebral por el que parte de la médula espinal se expone a través de un intersticio vertebral.,"Defeito congênito da coluna vertebral, em que parte da medula espinhal é exposta através de uma lacuna na coluna vertebral.",0,0,0
577,2018-08-23 15:54:34,2018-12-19 12:37:32,Sprains,Esguinces,Torção,http://placehold.it/200,,An injury to a ligament when the joint is carried through a range of motion larger than its normal range without dislocation or fracture.,Una lesión en un ligamento en la que la articulación es forzada a un rango de movimiento más amplio que el normal sin dislocación ni fractura.,Uma lesão em um ligamento quando a articulação é realizada através de uma amplitude de movimento maior do que a sua faixa normal sem luxação ou fratura.,0,0,0
578,2018-08-23 15:54:34,2018-12-19 12:37:32,Staph Infection,Infección por estafilococo,Infecção por estafilococos,http://placehold.it/200,,Infections caused by staphylococcus bacteria.,Infecciones causadas por bacterias del género Staphylococcus.,Infecções causadas por bactérias estafilococos.,0,0,0
579,2018-08-23 15:54:34,2018-12-19 12:37:32,Stevens-Johnson Syndrome,Síndrome de Stevens-Johnson,Síndrome de Stevens-Johnson,http://placehold.it/200,,Disorder of the skin and mucous membranes in which cell death causes the epidermis to separate from the dermis.,"Trastorno de la piel y de las membranas mucosas, en el que las células muertas estimulan la separación de la dermis y la epidermis.",Desordem da pele e membranas mucosas em que a morte celular faz com que a epiderme se separe da derme.,0,0,0
580,2018-08-23 15:54:34,2018-12-19 12:37:32,Stomach Ache,Dolor de estómago,Dor de estômago,http://placehold.it/200,,Pain in the abdomen or stomach area.,Dolor en el área del abdomen o el estómago.,Dor no abdômen ou na área do estômago.,0,0,0
581,2018-08-23 15:54:34,2019-06-12 09:14:05,Strep Throat,Faringitis estreptocócica,Garganta inflamada,http://placehold.it/200,,A sore throat with fever caused by streptococcal infection.,"Inflamación de la garganta acompañada de fiebre, producida por infección de alguna bacteria del género Streptococcus.",Dor de garganta com febre causada por infecção estreptocócica.,0,0,0
582,2018-08-23 15:54:34,2018-12-19 12:37:32,Stress,Estrés,Estresse,http://placehold.it/200,,An organism’s total response to environmental pressures or demands.,La respuesta general de un organismo ante las presiones o exigencias del entorno.,A resposta total de um organismo às pressões ou demandas ambientais.,0,0,0
583,2018-08-23 15:54:34,2018-12-19 12:37:32,Stress Fractures,Fracturas de esfuerzo,Fraturas por estresse,http://placehold.it/200,,"A fracture of bone caused by replicated application of a heavy load, such as the constant pounding on a surface by runners, dancers, and gymnasts.","La fractura de un hueso causada por la aplicación repetitiva de una carga pesada, tales como el constante impacto sobre una superficie en corredores, bailarines y gimnastas.","Uma fratura óssea causada pela aplicação repetida de uma carga pesada, como a constante batida em uma superfície por corredores, dançarinos e ginastas.",0,0,0
